id,name,type,reason,team,fixture,league
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-10-20T16:45:00+00:00,UEFA Champions League
153,O. Dembele,Missing Fixture,Knee Injury,Barcelona,2021-10-20T16:45:00+00:00,UEFA Champions League
619,E. Garcia,Missing Fixture,Red Card,Barcelona,2021-10-20T16:45:00+00:00,UEFA Champions League
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-10-20T16:45:00+00:00,UEFA Champions League
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-10-20T16:45:00+00:00,UEFA Champions League
101814,R. Araujo,Missing Fixture,Thigh Injury,Barcelona,2021-10-24T14:15:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-10-24T14:15:00+00:00,La Liga
153,O. Dembele,Missing Fixture,Knee Injury,Barcelona,2021-10-24T14:15:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-10-24T14:15:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-10-24T14:15:00+00:00,La Liga
101814,R. Araujo,Missing Fixture,Thigh Injury,Barcelona,2021-10-27T17:00:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-10-27T17:00:00+00:00,La Liga
153,O. Dembele,Missing Fixture,Knee Injury,Barcelona,2021-10-27T17:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Knee Injury,Barcelona,2021-10-27T17:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-10-27T17:00:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-10-27T17:00:00+00:00,La Liga
538,F. de Jong,Missing Fixture,Thigh Injury,Barcelona,2021-10-27T17:00:00+00:00,La Liga
101814,R. Araujo,Missing Fixture,Thigh Injury,Barcelona,2021-10-30T19:00:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-10-30T19:00:00+00:00,La Liga
153,O. Dembele,Missing Fixture,Knee Injury,Barcelona,2021-10-30T19:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Knee Injury,Barcelona,2021-10-30T19:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-10-30T19:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-10-30T19:00:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-10-30T19:00:00+00:00,La Liga
538,F. de Jong,Missing Fixture,Thigh Injury,Barcelona,2021-10-30T19:00:00+00:00,La Liga
642,S. Aguero,Missing Fixture,Heart Problems,Barcelona,2021-11-02T20:00:00+00:00,UEFA Champions League
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-11-02T20:00:00+00:00,UEFA Champions League
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-11-02T20:00:00+00:00,UEFA Champions League
136,G. Pique,Missing Fixture,Leg Injury,Barcelona,2021-11-02T20:00:00+00:00,UEFA Champions League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-11-02T20:00:00+00:00,UEFA Champions League
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-11-02T20:00:00+00:00,UEFA Champions League
642,S. Aguero,Missing Fixture,Heart Problems,Barcelona,2021-11-06T15:15:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-11-06T15:15:00+00:00,La Liga
153,O. Dembele,Missing Fixture,Muscle Injury,Barcelona,2021-11-06T15:15:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Injury,Barcelona,2021-11-06T15:15:00+00:00,La Liga
912,Neto,Missing Fixture,Illness,Barcelona,2021-11-06T15:15:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-11-06T15:15:00+00:00,La Liga
136,G. Pique,Missing Fixture,Leg Injury,Barcelona,2021-11-06T15:15:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-11-06T15:15:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-11-06T15:15:00+00:00,La Liga
642,S. Aguero,Missing Fixture,Heart Problems,Barcelona,2021-11-20T20:00:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-11-20T20:00:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Injury,Barcelona,2021-11-20T20:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2021-11-20T20:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-11-20T20:00:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-11-20T20:00:00+00:00,La Liga
642,S. Aguero,Missing Fixture,Heart Problems,Barcelona,2021-11-23T20:00:00+00:00,UEFA Champions League
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-11-23T20:00:00+00:00,UEFA Champions League
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2021-11-23T20:00:00+00:00,UEFA Champions League
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-11-23T20:00:00+00:00,UEFA Champions League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-11-23T20:00:00+00:00,UEFA Champions League
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-11-23T20:00:00+00:00,UEFA Champions League
642,S. Aguero,Missing Fixture,Heart Problems,Barcelona,2021-11-27T20:00:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-11-27T20:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2021-11-27T20:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-11-27T20:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-11-27T20:00:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-11-27T20:00:00+00:00,La Liga
642,S. Aguero,Missing Fixture,Heart Problems,Barcelona,2021-12-04T15:15:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-12-04T15:15:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2021-12-04T15:15:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-12-04T15:15:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-12-04T15:15:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-12-04T15:15:00+00:00,La Liga
642,S. Aguero,Missing Fixture,Heart Problems,Barcelona,2021-12-08T20:00:00+00:00,UEFA Champions League
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-12-08T20:00:00+00:00,UEFA Champions League
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2021-12-08T20:00:00+00:00,UEFA Champions League
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-12-08T20:00:00+00:00,UEFA Champions League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-12-08T20:00:00+00:00,UEFA Champions League
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-12-08T20:00:00+00:00,UEFA Champions League
642,S. Aguero,Missing Fixture,Heart Problems,Barcelona,2021-12-12T15:15:00+00:00,La Liga
128,J. Alba,Missing Fixture,Muscle Injury,Barcelona,2021-12-12T15:15:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-12-12T15:15:00+00:00,La Liga
667,M. Depay,Missing Fixture,Thigh Injury,Barcelona,2021-12-12T15:15:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2021-12-12T15:15:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-12-12T15:15:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-12-12T15:15:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-12-12T15:15:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-12-18T17:30:00+00:00,La Liga
667,M. Depay,Missing Fixture,Thigh Injury,Barcelona,2021-12-18T17:30:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Back Injury,Barcelona,2021-12-18T17:30:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2021-12-18T17:30:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-12-18T17:30:00+00:00,La Liga
136,G. Pique,Missing Fixture,Yellow Cards,Barcelona,2021-12-18T17:30:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-12-18T17:30:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-12-18T17:30:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2021-12-21T20:30:00+00:00,La Liga
131294,Y. Demir,Missing Fixture,Stomach Disorder,Barcelona,2021-12-21T20:30:00+00:00,La Liga
667,M. Depay,Missing Fixture,Thigh Injury,Barcelona,2021-12-21T20:30:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Back Injury,Barcelona,2021-12-21T20:30:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2021-12-21T20:30:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2021-12-21T20:30:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2021-12-21T20:30:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2021-12-21T20:30:00+00:00,La Liga
128,J. Alba,Missing Fixture,Illness,Barcelona,2022-01-02T20:00:00+00:00,La Liga
256,D. Alves,Missing Fixture,Illness,Barcelona,2022-01-02T20:00:00+00:00,La Liga
161928,A. Balde,Missing Fixture,Illness,Barcelona,2022-01-02T20:00:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2022-01-02T20:00:00+00:00,La Liga
144,S. Busquets,Missing Fixture,Yellow Cards,Barcelona,2022-01-02T20:00:00+00:00,La Liga
147,Coutinho,Missing Fixture,Illness,Barcelona,2022-01-02T20:00:00+00:00,La Liga
153,O. Dembele,Missing Fixture,Illness,Barcelona,2022-01-02T20:00:00+00:00,La Liga
131294,Y. Demir,Missing Fixture,Stomach Disorder,Barcelona,2022-01-02T20:00:00+00:00,La Liga
667,M. Depay,Missing Fixture,Thigh Injury,Barcelona,2022-01-02T20:00:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Back Injury,Barcelona,2022-01-02T20:00:00+00:00,La Liga
181421,A. Ezzalzouli,Missing Fixture,Illness,Barcelona,2022-01-02T20:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2022-01-02T20:00:00+00:00,La Liga
296667,Gavi,Missing Fixture,Illness,Barcelona,2022-01-02T20:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2022-01-02T20:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-01-02T20:00:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2022-01-02T20:00:00+00:00,La Liga
101814,R. Araujo,Missing Fixture,Hand Injury,Barcelona,2022-01-08T17:30:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Knee Injury,Barcelona,2022-01-08T17:30:00+00:00,La Liga
131294,Y. Demir,Missing Fixture,Stomach Disorder,Barcelona,2022-01-08T17:30:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Muscle Injury,Barcelona,2022-01-08T17:30:00+00:00,La Liga
133609,Pedri,Missing Fixture,Knee Injury,Barcelona,2022-01-08T17:30:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-01-08T17:30:00+00:00,La Liga
931,F. Torres,Missing Fixture,Illness,Barcelona,2022-01-08T17:30:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2022-01-08T17:30:00+00:00,La Liga
538,F. de Jong,Missing Fixture,Calf Injury,Barcelona,2022-01-08T17:30:00+00:00,La Liga
153,O. Dembele,Missing Fixture,Inactive,Barcelona,2022-01-23T20:00:00+00:00,La Liga
667,M. Depay,Missing Fixture,Muscle Injury,Barcelona,2022-01-23T20:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-01-23T20:00:00+00:00,La Liga
619,E. Garcia,Missing Fixture,Thigh Injury,Barcelona,2022-01-23T20:00:00+00:00,La Liga
296667,Gavi,Missing Fixture,Red Card,Barcelona,2022-01-23T20:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-01-23T20:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-01-23T20:00:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2022-01-23T20:00:00+00:00,La Liga
667,M. Depay,Missing Fixture,Muscle Injury,Barcelona,2022-02-06T15:15:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-02-06T15:15:00+00:00,La Liga
619,E. Garcia,Missing Fixture,Thigh Injury,Barcelona,2022-02-06T15:15:00+00:00,La Liga
133,C. Lenglet,Missing Fixture,Muscle Injury,Barcelona,2022-02-06T15:15:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-02-06T15:15:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-02-06T15:15:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2022-02-06T15:15:00+00:00,La Liga
161928,A. Balde,Questionable,Ankle Injury,Barcelona,2022-02-06T15:15:00+00:00,La Liga
256,D. Alves,Missing Fixture,Red Card,Barcelona,2022-02-13T20:00:00+00:00,La Liga
667,M. Depay,Missing Fixture,Muscle Injury,Barcelona,2022-02-13T20:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-02-13T20:00:00+00:00,La Liga
133,C. Lenglet,Missing Fixture,Muscle Injury,Barcelona,2022-02-13T20:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-02-13T20:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-02-13T20:00:00+00:00,La Liga
141,M. Wague,Missing Fixture,Tendon Injury,Barcelona,2022-02-13T20:00:00+00:00,La Liga
256,D. Alves,Missing Fixture,Inactive,Barcelona,2022-02-17T17:45:00+00:00,UEFA Europa League
101814,R. Araujo,Missing Fixture,Leg Injury,Barcelona,2022-02-17T17:45:00+00:00,UEFA Europa League
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-02-17T17:45:00+00:00,UEFA Europa League
667,M. Depay,Missing Fixture,Muscle Injury,Barcelona,2022-02-17T17:45:00+00:00,UEFA Europa League
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-02-17T17:45:00+00:00,UEFA Europa League
133,C. Lenglet,Missing Fixture,Muscle Injury,Barcelona,2022-02-17T17:45:00+00:00,UEFA Europa League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-02-17T17:45:00+00:00,UEFA Europa League
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-02-17T17:45:00+00:00,UEFA Europa League
256,D. Alves,Missing Fixture,Red Card,Barcelona,2022-02-20T15:15:00+00:00,La Liga
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-02-20T15:15:00+00:00,La Liga
667,M. Depay,Missing Fixture,Muscle Injury,Barcelona,2022-02-20T15:15:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-02-20T15:15:00+00:00,La Liga
133,C. Lenglet,Missing Fixture,Muscle Injury,Barcelona,2022-02-20T15:15:00+00:00,La Liga
136,G. Pique,Missing Fixture,Red Card,Barcelona,2022-02-20T15:15:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-02-20T15:15:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-02-20T15:15:00+00:00,La Liga
256,D. Alves,Missing Fixture,Inactive,Barcelona,2022-02-24T20:00:00+00:00,UEFA Europa League
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-02-24T20:00:00+00:00,UEFA Europa League
667,M. Depay,Missing Fixture,Muscle Injury,Barcelona,2022-02-24T20:00:00+00:00,UEFA Europa League
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-02-24T20:00:00+00:00,UEFA Europa League
133,C. Lenglet,Missing Fixture,Lacking Match Fitness,Barcelona,2022-02-24T20:00:00+00:00,UEFA Europa League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-02-24T20:00:00+00:00,UEFA Europa League
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-02-24T20:00:00+00:00,UEFA Europa League
128,J. Alba,Missing Fixture,Yellow Cards,Barcelona,2022-02-27T20:00:00+00:00,La Liga
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-02-27T20:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-02-27T20:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-02-27T20:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-02-27T20:00:00+00:00,La Liga
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-03-06T15:15:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-03-06T15:15:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-03-06T15:15:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-03-06T15:15:00+00:00,La Liga
256,D. Alves,Missing Fixture,Inactive,Barcelona,2022-03-10T20:00:00+00:00,UEFA Europa League
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-03-10T20:00:00+00:00,UEFA Europa League
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-03-10T20:00:00+00:00,UEFA Europa League
296667,Gavi,Missing Fixture,Yellow Cards,Barcelona,2022-03-10T20:00:00+00:00,UEFA Europa League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-03-10T20:00:00+00:00,UEFA Europa League
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-03-10T20:00:00+00:00,UEFA Europa League
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-03-13T20:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-03-13T20:00:00+00:00,La Liga
161933,Nico,Missing Fixture,Yellow Cards,Barcelona,2022-03-13T20:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-03-13T20:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-03-13T20:00:00+00:00,La Liga
256,D. Alves,Missing Fixture,Inactive,Barcelona,2022-03-17T17:45:00+00:00,UEFA Europa League
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-03-17T17:45:00+00:00,UEFA Europa League
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-03-17T17:45:00+00:00,UEFA Europa League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-03-17T17:45:00+00:00,UEFA Europa League
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-03-17T17:45:00+00:00,UEFA Europa League
161928,A. Balde,Missing Fixture,Ankle Injury,Barcelona,2022-03-20T20:00:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Leg Injury,Barcelona,2022-03-20T20:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-03-20T20:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-03-20T20:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-03-20T20:00:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Leg Injury,Barcelona,2022-04-03T19:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-04-03T19:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-04-03T19:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-04-03T19:00:00+00:00,La Liga
246,L. de Jong,Missing Fixture,Illness,Barcelona,2022-04-03T19:00:00+00:00,La Liga
256,D. Alves,Missing Fixture,Inactive,Barcelona,2022-04-07T19:00:00+00:00,UEFA Europa League
667,M. Depay,Missing Fixture,Muscle Injury,Barcelona,2022-04-07T19:00:00+00:00,UEFA Europa League
38735,S. Dest,Missing Fixture,Leg Injury,Barcelona,2022-04-07T19:00:00+00:00,UEFA Europa League
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-04-07T19:00:00+00:00,UEFA Europa League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-04-07T19:00:00+00:00,UEFA Europa League
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-04-07T19:00:00+00:00,UEFA Europa League
246,L. de Jong,Missing Fixture,Illness,Barcelona,2022-04-07T19:00:00+00:00,UEFA Europa League
667,M. Depay,Missing Fixture,Muscle Injury,Barcelona,2022-04-10T19:00:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Leg Injury,Barcelona,2022-04-10T19:00:00+00:00,La Liga
